EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2722,9,Associate,Finance,Other,,,12/19/15,Female,1,Married,2,13,1,2,56500,2,Monthly,40,1982
2723,1,Master,Other,Other,10/4/19,Retired,9/17/15,Male,1,Married,,3,3,5,42100,2,No travel,40,1995
2724,10,Bachelor,Business,Marketing,,,6/13/13,Male,2,Married,1,17,3,11,50000,3,No travel,40,1977
2725,15,Master,Marketing,Other,,,2/21/14,Male,3,Married,1,14,2,9,70500,4,None,40,1982
2726,8,Master,Marketing,Other,8/9/19,Went to another company,8/13/17,Female,2,,2,13,3,11,62200,3,Monthly,40,1985
2727,7,Master,Technical Degree,Information Technology,,,12/25/18,Female,3,Married,2,13,1,5,78200,5,Monthly,40,1981
2728,7,Bachelor,Business,Information Technology,9/16/19,Fired,10/21/13,Male,2,Married,1,10,17,26,65000,3,Less than Monthly,40,1985
2729,6,Bachelor,Other,Other,,,1/24/16,Female,2,Married,3,21,1,4,78800,1,Less than monthly,40,1976
2730,7,Master,Computer Science,Other,,,4/29/18,Female,3,Single,3,17,1,2,77000,4,Less than Monthly,40,1977
2731,9,Master,Other,Other,10/9/19,Went to another company,11/6/17,Female,3,Single,2,14,2,11,70500,4,None,40,1982
2732,3,Bachelor,Marketing,Marketing,,,9/12/15,Male,1,Married,0,5,1,5,31900,0,Monthly,40,1988
2733,10,Associate,Life Sciences,Other,,,1/17/17,Female,1,Divorced,2,20,1,4,69500,1,Monthly,40,1975
2734,14,Bachelor,Marketing,Other,6/13/19,Retired,9/14/01,Male,2,Married,,19,3,9,74300,3,Monthly,40,1975
2735,11,Master,Business,Other,1/24/19,Went to another company,7/18/17,Female,2,Married,0,3,11,17,46300,2,Weekly,40,1990
2736,13,Master,Business,Information Technology,,,10/16/17,Male,4,Married,3,24,1,4,119000,1,No travel,40,1970
2737,10,Master,Other,Other,,,1/5/12,Male,3,Married,2,21,7,14,86700,5,Weekly,40,1972
2738,11,Master,Computer Science,Accounting,,,1/2/16,Male,5,Single,1,5,8,17,84000,1,No travel,40,1992
2739,12,Bachelor,Marketing,Other,4/26/19,Went to another company,7/15/18,Female,1,Married,5,17,22,36,63600,2,Weekly,40,1979
2740,8,Bachelor,Business,Other,,,1/11/12,Male,2,Single,0,8,3,8,53600,1,monthly,40,1988
2741,9,Master,Marketing,Accounting,,,5/8/16,Male,3,Married,2,23,1,7,118200,1,Weekly,40,1974
2742,12,Bachelor,Finance,Other,,,6/19/18,Female,3,Married,1,3,1,3,50900,1,Monthly,40,1990
2743,14,Bachelor,Marketing,Marketing,,,8/23/16,Female,1,Single,3,14,2,9,41600,1,Monthly,40,1979
2744,6,Bachelor,Computer Science,Accounting,,,3/31/17,Male,3,Married,5,24,2,6,121800,2,No travel,40,1971
2745,10,Bachelor,Other,Other,7/5/19,Went to another company,5/8/17,Male,1,Divorced,2,8,9,14,48800,2,None,40,1989
2746,10,Master,Technical Degree,Marketing,1/1/19,Fired,9/25/11,Male,1,Married,0,9,18,31,35900,4,Weekly,40,1989
2747,10,Bachelor,Computer Science,Other,,,7/19/19,Female,3,Married,7,33,1,2,123600,3,Monthly,40,1962
2748,11,Bachelor,Marketing,Other,,,9/21/15,Male,2,Married,0,5,6,15,49100,1,No travel,40,1988
2749,2,Bachelor,Computer Science,Accounting,,,4/10/19,Female,1,Single,2,7,2,4,60900,0,None,40,1990
2750,10,Bachelor,Other,Marketing,3/22/19,Went to another company,10/14/15,Female,1,Single,2,26,1,4,59300,2,Weekly,40,1970
2751,11,Bachelor,Computer Science,Accounting,,,10/7/16,Male,1,Single,2,17,3,9,81800,0,monthly,40,1980
2752,10,Bachelor,Computer Science,Other,,,1/31/16,Female,3,Single,1,8,1,3,59000,1,None,40,1985
2753,10,Master,Other,Sales,,,6/9/19,Male,5,Married,3,9,1,6,42000,3,monthly,40,1989
2754,11,Bachelor,Technical Degree,Sales,2/1/19,Went to another company,9/27/18,Male,4,,2,15,3,4,45600,1,Less than Monthly,40,1978
2755,16,Bachelor,Other,Sales,7/5/19,Went to another company,1/3/12,Female,1,,2,18,1,4,37500,2,No travel,40,1980
2756,7,Master,Computer Science,Sales,,,1/27/19,Female,4,Married,6,32,1,3,75400,1,No travel,40,1964
2757,10,Master,Other,Other,8/30/19,Fired,7/23/19,Female,4,Single,2,13,2,7,75300,1,weekly,40,1985
2758,15,Master,Other,Information Technology,,,10/20/17,Male,3,Divorced,3,19,2,6,93400,1,Weekly,40,1976
2759,10,Master,Business,Information Technology,,,11/6/17,Female,2,Married,0,3,9,21,52900,2,Monthly,40,1994
2760,8,Master,Finance,Other,,,9/24/11,Female,2,Married,0,9,1,2,55300,1,monthly,40,1985
2761,7,Bachelor,Finance,Other,,,1/16/15,Female,1,Single,0,5,7,21,44600,4,No travel,40,1988
2762,11,Bachelor,Finance,Other,,,6/20/17,Male,1,,2,12,2,7,54900,2,Weekly,40,1982
2763,11,Master,Other,Information Technology,,,10/4/12,Female,2,Married,1,21,4,10,90000,0,Monthly,40,1972
2764,1,Master,Marketing,Other,,,1/27/16,Male,3,Married,1,4,3,8,52400,2,Monthly,40,1992
2765,13,Bachelor,Other,Marketing,8/29/19,Fired,1/17/18,Male,1,Single,2,10,2,10,37000,0,Weekly,40,1984
2766,13,Master,Marketing,Other,7/12/19,Fired,7/31/15,Female,3,Single,3,19,4,5,81700,1,None,40,1979
2767,11,Master,Computer Science,Human Resources,,,10/27/10,Male,2,Divorced,0,10,1,1,52000,2,Weekly,40,1984
2768,9,Bachelor,Marketing,Other,,,4/30/14,Female,2,Married,2,19,1,3,74300,2,No travel,40,1977
2769,8,Bachelor,Other,Other,,,4/30/15,Female,2,Single,2,13,2,11,62200,2,Monthly,40,1985
2770,4,Master,Business,Information Technology,12/16/19,Went to another company,5/15/15,Male,2,Married,4,21,2,4,90000,1,None,40,1973
2771,9,Bachelor,Life Sciences,Sales,2/11/19,Retired,8/22/94,Male,2,Single,,24,2,3,49200,2,Monthly,40,1969
2772,12,Master,Finance,Other,2/22/19,Went to another company,1/21/14,Female,3,Married,2,21,3,10,86700,1,Weekly,40,1975
2773,7,Bachelor,Business,Other,,,10/12/18,Male,1,Married,1,11,2,9,53300,1,Monthly,40,1983
2774,9,Bachelor,Business,Human Resources,,,7/12/18,Female,2,Married,3,20,3,9,69900,3,No travel,40,1973
2775,16,Bachelor,Other,Information Technology,7/12/19,Went to another company,12/27/14,Female,2,Married,0,6,1,4,57800,1,None,40,1987
2776,6,Bachelor,Computer Science,Other,,,8/13/12,Female,1,Single,0,8,1,6,48800,1,No travel,40,1987
2777,7,Bachelor,Finance,Other,5/14/19,Retired,3/11/99,Female,2,Single,,19,3,15,74300,1,None,40,1977
2778,5,Bachelor,Other,Information Technology,12/27/19,Went to another company,7/8/14,Male,2,Single,2,12,2,10,69000,1,Monthly,40,1984
2779,17,Bachelor,Marketing,Other,,,5/24/15,Female,3,Married,1,12,1,3,66400,0,None,40,1982
2780,8,Bachelor,Other,Accounting,1/4/19,Went to another company,6/15/17,Male,3,,1,12,4,16,85400,1,No travel,40,1982
2781,4,Master,Finance,Other,,,3/2/17,Female,3,Divorced,3,27,2,7,103500,3,Weekly,40,1967
2782,13,Bachelor,Other,Accounting,,,1/17/12,Male,1,Married,0,8,5,8,62700,0,Weekly,40,1986
2783,8,Bachelor,Finance,Accounting,,,8/5/19,Male,1,Single,1,2,5,9,52500,2,monthly,40,1993
2784,8,Master,Computer Science,Other,3/21/19,Retired,1/17/12,Male,5,Single,2,35,1,2,158600,0,Weekly,40,1959
2785,5,Bachelor,Business,Accounting,,,9/17/15,Female,2,Married,2,23,2,6,107500,0,No travel,40,1973
2786,5,Bachelor,Technical Degree,Other,,,9/7/19,Male,1,Single,2,9,2,11,50200,1,Monthly,40,1988
2787,18,Bachelor,Business,Other,8/16/19,Went to another company,2/28/17,Male,1,Married,5,25,1,5,80600,0,Weekly,40,1973
2788,12,Bachelor,Marketing,Accounting,,,6/16/14,Female,2,Single,3,31,1,2,136100,1,No travel,40,1967
2789,9,Master,Other,Human Resources,,,7/28/16,Male,3,Divorced,1,10,3,9,57200,4,None,40,1984
2790,12,Master,Computer Science,Other,,,6/29/19,Female,5,Married,3,15,5,16,87800,-1,Less than monthly,40,1980
2791,9,Master,Computer Science,Marketing,3/13/19,Went to another company,3/19/16,Female,3,Married,1,13,5,15,48900,4,Weekly,40,1981
2792,11,Master,Marketing,Sales,4/8/19,Retired,3/24/93,Male,2,Single,,25,17,22,50700,1,None,40,1970
2793,4,Bachelor,Other,Accounting,3/15/19,Fired,4/10/15,Female,1,,2,11,4,15,68500,3,Weekly,40,1982
2794,5,Master,Life Sciences,Information Technology,,,5/18/19,Female,2,Divorced,3,9,5,12,63200,3,Less than monthly,40,1984
2795,7,Master,Computer Science,Accounting,,,2/16/19,Female,1,Single,0,1,4,9,51000,1,Monthly,40,1994
2796,7,Associate,Marketing,Marketing,1/24/19,Went to another company,3/6/17,Female,3,Married,2,5,2,3,38600,1,None,40,1990
2797,18,Master,Marketing,Sales,,,2/11/19,Female,4,Married,6,22,2,4,56100,0,Monthly,40,1974
2798,11,Bachelor,Other,Sales,8/7/19,Fired,8/5/19,Male,1,Married,0,1,12,28,22700,1,None,40,1993
2799,10,Master,Marketing,Other,,,2/6/17,Female,2,Married,1,12,2,9,60400,1,Weekly,40,1984
2800,7,Bachelor,Business,Other,12/18/19,Went to another company,6/28/13,Male,3,Married,3,24,11,31,94700,2,Weekly,40,1971
2801,14,Associate,Business,Accounting,,,6/26/13,Female,2,Single,3,24,3,6,110700,1,Monthly,40,1969
2802,10,Bachelor,Business,Accounting,,,1/20/13,Male,3,,2,17,1,2,99000,2,Monthly,40,1977
2803,5,Master,Business,Other,,,5/12/16,Female,3,Married,3,27,10,29,103500,1,No travel,40,1967
2804,6,Master,Life Sciences,Information Technology,,,1/26/11,Male,4,Married,3,32,7,9,150800,1,None,40,1965
2805,9,Bachelor,Technical Degree,Other,,,5/19/17,Male,1,Married,4,21,2,8,71600,2,Weekly,40,1975
2806,19,Bachelor,Life Sciences,Other,,,4/5/16,Female,1,Married,1,6,3,5,46000,1,Monthly,40,1989
2807,9,Associate,Marketing,Marketing,12/27/19,Went to another company,6/12/19,Male,1,Single,0,1,13,33,28300,1,Monthly,40,1992
2808,15,Bachelor,Other,Other,10/23/19,Went to another company,3/25/14,Male,3,Divorced,4,24,1,4,94700,1,Monthly,40,1974
2809,7,Master,Marketing,Marketing,,,3/5/19,Female,1,Married,1,3,2,10,30000,2,None,40,1993
2810,7,Bachelor,Marketing,Accounting,,,12/8/18,Male,2,Married,4,24,8,14,110700,1,None,40,1970
2811,8,Master,Technical Degree,Marketing,,,3/22/19,Male,1,Single,1,1,1,4,28300,1,No travel,40,1995
2812,16,Bachelor,Life Sciences,Marketing,,,5/11/19,Female,2,Married,1,1,1,2,31200,3,Weekly,40,1995
2813,12,Doctor,Marketing,Other,,,4/22/08,Female,4,Married,1,25,3,7,107300,1,Monthly,40,1971
2814,11,Bachelor,Computer Science,Other,1/3/19,Retired,5/23/97,Male,2,Married,,24,4,11,86100,2,None,40,1974
2815,16,Bachelor,Other,Other,,,8/19/14,Female,1,Divorced,2,15,2,5,60000,1,No travel,40,1982
2816,6,Master,Other,Marketing,,,5/3/19,Male,2,Single,1,3,1,4,33100,1,Weekly,40,1990
2817,14,Bachelor,Finance,Other,,,9/26/15,Female,1,Married,1,6,5,21,46000,2,Less than Monthly,40,1992
2818,10,Bachelor,Technical Degree,Marketing,,,1/12/18,Male,3,Single,2,4,1,2,37500,2,Weekly,40,1993
2819,8,Bachelor,Other,Other,,,7/28/18,Male,1,Married,0,2,1,1,40800,2,None,40,1991
2820,8,Master,Finance,Accounting,,,4/27/14,Male,2,Single,1,14,3,9,82400,0,Less than monthly,40,1981
2821,7,Associate,Other,Accounting,,,11/17/14,Female,1,Married,1,11,4,18,68500,1,Monthly,40,1986
2822,8,Master,Marketing,Marketing,5/17/19,Retired,7/27/06,Male,4,Single,,16,5,12,58700,0,No travel,40,1981
2823,11,Master,Finance,Other,,,2/8/19,Male,4,Married,6,22,1,4,98200,0,Monthly,40,1971
2824,11,Master,Other,Sales,,,7/31/17,Male,3,Single,2,6,4,9,31800,1,No travel,40,1989
2825,10,Master,Business,Other,,,5/20/15,Female,2,Married,1,8,1,6,53600,2,None,40,1985
2826,11,Bachelor,Marketing,Accounting,,,8/22/19,Female,1,Married,1,3,10,15,54100,1,None,40,1995
2827,15,Master,Business,Human Resources,,,4/30/11,Female,3,Married,1,15,8,29,66400,2,Weekly,40,1980
2828,8,Master,Business,Other,,,2/24/16,Male,1,Married,1,5,6,14,44600,2,Less than Monthly,40,1991
2829,16,Bachelor,Marketing,Accounting,5/22/19,Retired,8/17/95,Male,2,Married,,26,2,8,117400,0,Monthly,40,1971
2830,7,Master,Marketing,Accounting,6/4/19,Went to another company,2/22/19,Male,4,Married,0,1,2,9,67900,3,monthly,40,1992
2831,12,Bachelor,Finance,Other,,,4/27/14,Male,1,Single,1,14,2,8,58200,0,Weekly,40,1981
2832,9,Master,Business,Other,8/30/19,Retired,7/7/04,Male,2,Single,,14,2,9,64100,0,No travel,40,1979
2833,14,Below College,,Other,,,5/23/15,Female,1,Married,3,21,8,12,71600,1,monthly,40,1975
2834,8,Master,Marketing,Information Technology,,,6/24/13,Male,3,Single,1,19,1,1,93400,0,Weekly,40,1978
2835,7,Bachelor,Other,Other,9/10/19,Went to another company,7/24/18,Female,1,Married,1,4,3,11,43300,1,No travel,40,1993
2836,11,Bachelor,Marketing,Information Technology,,,3/14/16,Female,1,Married,4,30,5,12,106800,1,Monthly,40,1968
2837,11,Master,Marketing,Other,6/10/19,Retired,3/5/94,Female,4,Single,,28,2,6,117200,2,Monthly,40,1970
2838,1,Bachelor,Other,Marketing,10/25/19,Went to another company,6/29/14,Male,1,,0,6,7,8,32800,1,Less than Monthly,40,1989
2839,12,Master,Finance,Sales,4/5/19,Went to another company,1/26/19,Male,5,Married,1,4,3,5,36300,1,None,40,1993
2840,9,Master,Finance,Other,,,1/4/12,Male,3,Divorced,4,31,5,14,116500,2,Less than Monthly,40,1966
2841,7,Bachelor,Technical Degree,Other,6/25/19,Retired,12/30/17,Male,2,Single,,4,3,13,47700,4,Less than Monthly,40,1989
2842,8,Bachelor,Computer Science,Information Technology,12/11/19,Went to another company,5/1/17,Female,1,Single,4,25,6,15,92100,1,None,40,1971
2843,14,Master,Finance,Other,,,4/25/19,Male,1,Single,1,1,5,12,39700,1,Weekly,40,1995
2844,13,Bachelor,Computer Science,Marketing,,,3/28/13,Female,1,Single,2,15,4,5,42800,0,Weekly,40,1982
2845,17,Bachelor,Finance,Marketing,,,12/23/14,Male,2,Married,2,16,1,5,48500,1,Weekly,40,1979
2846,10,Master,Marketing,Accounting,,,5/11/17,Male,1,Married,2,16,3,12,79400,1,None,40,1980
2847,8,Master,Finance,Marketing,,,2/1/18,Female,2,Divorced,3,13,15,22,44400,1,Monthly,40,1985
2848,6,Master,Marketing,Other,11/13/19,Went to another company,9/4/12,Female,3,,2,20,1,2,84100,1,Less than monthly,40,1973
2849,11,Master,Computer Science,Other,7/30/19,Went to another company,5/27/19,Female,4,Married,3,13,1,4,75300,1,Monthly,40,1981
2850,10,Master,Other,Other,5/3/19,Retired,9/18/08,Female,2,Divorced,,14,2,4,64100,1,None,40,1981
2851,10,Master,Other,Sales,5/22/19,Retired,5/20/16,Female,2,Divorced,,7,1,2,29800,1,No travel,40,1991
2852,11,Bachelor,Life Sciences,Marketing,,,10/21/12,Female,2,Single,2,21,1,2,56300,2,No travel,40,1972
2853,7,Bachelor,Marketing,Human Resources,,,1/5/13,Male,1,Divorced,0,7,6,13,43300,1,Monthly,40,1986
2854,12,Bachelor,Marketing,Accounting,,,2/11/19,Female,1,Single,1,6,3,5,59100,1,None,40,1992
2855,12,Master,Business,Sales,,,11/24/15,Female,3,Single,1,15,3,5,41500,0,No travel,40,1979
2856,13,Bachelor,Other,Other,2/8/19,Went to another company,5/3/15,Female,3,Married,3,20,1,1,84100,1,None,40,1975
2857,10,Master,Business,Information Technology,,,8/29/17,Male,3,Single,4,12,3,7,75900,2,None,40,1981
2858,17,Master,Marketing,Accounting,,,7/26/19,Male,3,Married,1,9,5,16,78100,0,Weekly,40,1986
2859,11,Master,Other,Other,,,12/18/14,Female,2,Single,1,13,4,12,62200,0,Weekly,40,1985
2860,8,Associate,Marketing,Marketing,6/7/19,Fired,4/11/19,Female,1,Single,1,4,2,7,31000,3,Weekly,40,1994
2861,9,Bachelor,Finance,Accounting,,,2/5/18,Female,1,Single,1,6,4,5,59100,2,Monthly,40,1989
2862,18,Bachelor,Life Sciences,Accounting,,,5/21/14,Female,2,Single,0,6,2,4,65000,1,Weekly,40,1991
2863,10,Bachelor,Business,Sales,,,8/15/15,Male,2,Married,2,12,10,15,34500,1,Weekly,40,1981
2864,14,Bachelor,Marketing,Accounting,,,1/25/16,Male,3,Married,7,29,1,4,141100,2,None,40,1968
2865,7,Master,Life Sciences,Accounting,8/16/19,Went to another company,12/22/14,Female,4,Single,3,30,13,28,159900,1,None,40,1967
2866,11,Master,Technical Degree,Other,2/12/19,Retired,9/14/84,Male,3,Married,,36,3,12,135000,0,Monthly,40,1957
2867,17,Bachelor,Marketing,Marketing,,,3/3/16,Male,2,Single,1,12,3,5,43100,0,Less than monthly,40,1985
2868,13,Doctor,Life Sciences,Sales,,,7/21/13,Male,3,Married,1,17,0,0,44000,1,Monthly,40,1980
2869,7,Bachelor,Other,Sales,,,12/15/18,Male,1,Married,0,2,5,8,23300,2,monthly,40,1992
2870,7,Bachelor,Marketing,Marketing,2/1/19,Fired,6/23/13,Male,1,Single,0,7,4,11,33800,3,No travel,40,1987
2871,14,Bachelor,Business,Accounting,,,5/10/17,Female,2,Single,4,26,3,6,117400,1,monthly,40,1971
2872,18,Bachelor,Technical Degree,Information Technology,,,3/18/14,Female,1,Single,1,11,2,7,60900,1,Monthly,40,1985
2873,4,Master,Life Sciences,Other,4/5/19,Went to another company,9/7/12,Female,3,Single,2,28,2,4,106600,0,Less than Monthly,40,1968
2874,11,Bachelor,Computer Science,Accounting,6/26/19,Retired,3/28/19,Male,1,Single,,3,6,11,54100,3,None,40,1992
2875,8,Bachelor,Computer Science,Other,,,1/31/19,Female,1,Single,2,13,3,6,56500,1,Monthly,40,1985
2876,11,Master,Computer Science,Accounting,,,2/28/18,Male,4,Married,2,9,8,9,86000,1,No travel,40,1988
2877,7,Bachelor,Other,Marketing,,,10/15/13,Male,1,Married,2,23,6,19,54300,2,Monthly,40,1970
2878,8,Master,Finance,Other,,,11/26/15,Female,4,Single,1,9,2,10,66900,1,No travel,40,1989
2879,16,Doctor,Finance,Accounting,8/28/19,Went to another company,3/18/15,Female,4,Married,3,27,2,7,146300,1,Weekly,40,1970
2880,7,Master,Marketing,Other,,,2/22/16,Male,4,Married,2,16,5,12,82200,1,Monthly,40,1982
2881,6,Bachelor,Other,Marketing,,,1/8/13,Male,2,Married,2,15,3,12,47100,2,Monthly,40,1982
2882,8,Bachelor,Other,Marketing,,,5/21/19,Male,3,Married,3,14,2,9,50300,0,None,40,1983
2883,10,Associate,Technical Degree,Other,,,2/11/11,Female,1,Married,2,29,6,12,90700,1,Weekly,40,1968
2884,9,Bachelor,Life Sciences,Marketing,,,1/25/19,Male,2,Single,1,2,3,7,32100,4,None,40,1992
2885,5,Doctor,Other,Sales,5/20/19,Went to another company,2/20/15,Male,4,Single,2,13,1,4,43000,2,Monthly,40,1983
2886,5,Master,Finance,Marketing,9/20/19,Went to another company,8/30/16,Female,3,Single,5,23,1,4,65700,1,Less than Monthly,40,1975
2887,20,Bachelor,Other,Information Technology,,,6/24/13,Female,1,Married,1,11,19,23,60900,1,monthly,40,1983
2888,5,Bachelor,Life Sciences,Other,,,5/20/14,Female,3,Married,3,31,2,5,116500,1,None,40,1966
2889,10,Bachelor,Finance,Sales,2/19/19,Went to another company,8/20/16,Male,2,Married,1,13,1,6,35500,0,Weekly,40,1980
2890,13,Bachelor,Finance,Other,9/9/19,Went to another company,6/27/15,Male,3,Single,3,25,3,10,97500,2,No travel,40,1969
2891,4,Bachelor,Finance,Sales,12/6/19,Went to another company,3/13/19,Male,1,Single,0,1,1,3,22700,2,Weekly,40,1992
2892,14,Master,Life Sciences,Accounting,,,11/18/16,Female,1,Married,2,13,1,3,72700,1,monthly,40,1982
2893,11,Bachelor,Finance,Other,,,7/22/19,Female,1,Married,1,1,1,5,39700,1,None,40,1993
2894,15,Bachelor,Finance,Other,,,10/24/09,Male,2,Married,2,27,6,11,94100,1,No travel,40,1967
2895,6,Bachelor,Marketing,Other,,,9/11/16,Female,2,Married,2,12,7,13,60400,3,No travel,40,1986
2896,4,Master,Business,Accounting,,,4/7/15,Male,3,Single,3,24,2,4,121800,1,No travel,40,1971
2897,10,Bachelor,Business,Accounting,,,1/29/14,Male,2,Single,4,25,7,15,114000,4,Monthly,40,1970
2898,8,Bachelor,Finance,Other,,,9/4/14,Male,1,Single,2,12,4,16,54900,2,No travel,40,1981
2899,13,Master,Finance,Information Technology,,,10/20/17,Male,3,Married,8,35,2,10,149800,1,Monthly,40,1960
2900,12,Master,Other,Other,,,1/18/16,Male,3,Married,2,12,4,12,66400,2,None,40,1985
2901,9,Master,Computer Science,Other,,,8/5/13,Female,3,Married,3,23,9,13,91900,2,None,40,1975
2902,7,Bachelor,Life Sciences,Marketing,,,8/7/17,Male,1,,0,3,1,2,30000,3,None,40,1992
2903,12,Master,Business,Accounting,,,3/28/10,Male,2,Married,0,10,7,23,73200,4,No travel,40,1987
2904,3,Master,Computer Science,Other,,,5/27/14,Female,2,Single,1,15,1,3,66000,1,weekly,40,1982
2905,9,Master,Other,Other,,,2/23/19,Male,3,Single,3,14,4,16,70500,3,Weekly,40,1980
2906,4,Master,Marketing,Marketing,2/11/19,Went to another company,5/17/15,Female,3,Divorced,4,26,3,8,71800,1,monthly,40,1972
2907,16,Bachelor,Marketing,Accounting,12/11/19,Retired,3/16/15,Male,2,Single,,7,2,9,67000,2,None,40,1988
2908,3,Master,Life Sciences,Marketing,,,3/15/19,Male,2,Married,1,6,3,11,36100,2,Monthly,40,1991
2909,10,Bachelor,Marketing,Marketing,,,7/9/16,Female,1,Divorced,0,4,2,10,31000,1,Weekly,40,1992
2910,7,Bachelor,Other,Accounting,,,7/1/10,Male,2,Married,2,25,2,9,114000,1,Monthly,40,1972
2911,6,Master,Marketing,Sales,,,7/9/18,Female,2,Married,6,22,1,5,46400,6,Monthly,40,1975
2912,15,Bachelor,Marketing,Accounting,,,6/19/18,Female,2,Married,2,13,2,6,80000,2,Weekly,40,1985
2913,4,Master,Computer Science,Other,11/29/19,Fired,8/28/19,Female,3,Divorced,5,22,6,15,89300,1,Monthly,40,1976
2914,16,Master,Marketing,Marketing,,,3/2/16,Female,1,Married,3,16,4,6,44100,1,monthly,40,1979
2915,15,Master,Marketing,Sales,8/16/19,Went to another company,3/3/14,Male,4,Married,6,35,2,9,82400,1,Weekly,40,1960
2916,16,Master,Marketing,Other,,,1/25/16,Male,2,Married,0,4,2,8,47700,0,No travel,40,1994
2917,5,Associate,Technical Degree,Other,5/24/19,Retired,11/7/16,Male,2,Married,,4,1,5,47700,1,Weekly,40,1990
2918,4,Bachelor,Computer Science,Accounting,,,11/2/15,Female,1,Single,0,5,2,9,57400,1,None,40,1991
2919,16,Master,Business,Accounting,7/12/19,Went to another company,11/22/15,Female,1,Married,0,5,22,30,57400,1,No travel,40,1988
2920,6,Master,Other,Marketing,1/14/19,Went to another company,5/14/16,Male,3,Married,1,8,1,3,42200,1,Monthly,40,1985
2921,7,Bachelor,Marketing,Human Resources,8/13/19,Retired,10/25/96,Male,2,Single,,25,3,11,81100,0,Weekly,40,1970
2922,12,Bachelor,Finance,Other,,,7/3/13,Male,1,Divorced,4,30,4,9,93400,2,Monthly,40,1967
2923,6,Master,Other,Other,,,1/10/14,Female,2,Married,3,27,4,13,94100,1,None,40,1966
2924,5,Bachelor,Finance,Marketing,11/27/19,Retired,4/8/11,Male,1,Divorced,,7,2,8,33800,2,Monthly,40,1986
2925,10,Bachelor,Life Sciences,Information Technology,,,3/10/18,Male,1,Married,2,15,7,17,68600,3,Monthly,40,1978
2926,14,Bachelor,Other,Marketing,10/14/19,Went to another company,8/18/18,Male,1,Married,7,26,2,5,59300,2,None,40,1970
