EmployeeId,QuestionNum,QuestionText,Response
2860,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2860,Q2,How satisfied are you with the company?,Very Satisfied
2860,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2860,Q4,How would you rate you work/life balance?,Excellent
E2861,Q1,How satisfied are you with your job?,Very Satisfied
E2861,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2861,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2861,Q4,How would you rate you work/life balance?,Good
E2862,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2862,Q2,How satisfied are you with the company?,Very Satisfied
E2862,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2862,Q4,How would you rate you work/life balance?,Good
2863,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2863,Q2,How satisfied are you with the company?,Somewhat Satisfied
2863,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2863,Q4,How would you rate you work/life balance?,Poor
E2864,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2864,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2864,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
E2864,Q4,How would you rate you work/life balance?,Fair
2865,Q1,How satisfied are you with your job?,Somewhat Satisfied
2865,Q2,How satisfied are you with the company?,Very Satisfied
2865,Q3,How satisfied are you with your manager?,Very Satisfied
2865,Q4,How would you rate you work/life balance?,Excellent
2866,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2866,Q2,How satisfied are you with the company?,Somewhat Satisfied
2866,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2866,Q4,How would you rate you work/life balance?,Good
E2867,Q1,How satisfied are you with your job?,Very Satisfied
E2867,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2867,Q3,How satisfied are you with your manager?,Very Satisfied
E2867,Q4,How would you rate you work/life balance?,Good
2868,Q1,How satisfied are you with your job?,Very Satisfied
2868,Q2,How satisfied are you with the company?,Very Satisfied
2868,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2868,Q4,How would you rate you work/life balance?,Good
E2869,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2869,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2869,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2869,Q4,How would you rate you work/life balance?,Excellent
E2870,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2870,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2870,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2870,Q4,How would you rate you work/life balance?,Good
2871,Q1,How satisfied are you with your job?,Very Satisfied
2871,Q2,How satisfied are you with the company?,Very Satisfied
2871,Q3,How satisfied are you with your manager?,Very Satisfied
2871,Q4,How would you rate you work/life balance?,Excellent
e2872,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2872,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2872,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2872,Q4,How would you rate you work/life balance?,Good
e2873,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2873,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2873,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2873,Q4,How would you rate you work/life balance?,Good
E2874,Q1,How satisfied are you with your job?,Very Satisfied
E2874,Q2,How satisfied are you with the company?,Very Satisfied
E2874,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2874,Q4,How would you rate you work/life balance?,Good
2875,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2875,Q2,How satisfied are you with the company?,Somewhat Satisfied
2875,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2875,Q4,How would you rate you work/life balance?,Fair
E2876,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2876,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
E2876,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2876,Q4,How would you rate you work/life balance?,Fair
E2877,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2877,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2877,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2877,Q4,How would you rate you work/life balance?,Good
E2878,Q1,How satisfied are you with your job?,Very Satisfied
E2878,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2878,Q3,How satisfied are you with your manager?,Very Satisfied
E2878,Q4,How would you rate you work/life balance?,Excellent
e2879,Q1,How satisfied are you with your job?,Very Satisfied
e2879,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2879,Q3,How satisfied are you with your manager?,Very Satisfied
e2879,Q4,How would you rate you work/life balance?,Good
e2880,Q1,How satisfied are you with your job?,Very Satisfied
e2880,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2880,Q3,How satisfied are you with your manager?,Very Satisfied
e2880,Q4,How would you rate you work/life balance?,Good
2881,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2881,Q2,How satisfied are you with the company?,Somewhat Satisfied
2881,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2881,Q4,How would you rate you work/life balance?,Fair
E2882,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2882,Q2,How satisfied are you with the company?,Very Satisfied
E2882,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2882,Q4,How would you rate you work/life balance?,Excellent
E2883,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2883,Q2,How satisfied are you with the company?,Very Satisfied
E2883,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2883,Q4,How would you rate you work/life balance?,Excellent
E2884,Q1,How satisfied are you with your job?,Very Satisfied
E2884,Q2,How satisfied are you with the company?,Very Satisfied
E2884,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2884,Q4,How would you rate you work/life balance?,Fair
2885,Q1,How satisfied are you with your job?,Very Satisfied
2885,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2885,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2885,Q4,How would you rate you work/life balance?,Fair
e2886,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2886,Q2,How satisfied are you with the company?,Very Satisfied
e2886,Q3,How satisfied are you with your manager?,Very Satisfied
e2886,Q4,How would you rate you work/life balance?,Excellent
E2887,Q1,How satisfied are you with your job?,Very Satisfied
E2887,Q2,How satisfied are you with the company?,Very Satisfied
E2887,Q3,How satisfied are you with your manager?,Very Satisfied
E2887,Q4,How would you rate you work/life balance?,Excellent
E2888,Q1,How satisfied are you with your job?,Very Satisfied
E2888,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2888,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2888,Q4,How would you rate you work/life balance?,Fair
e2889,Q1,How satisfied are you with your job?,Very Satisfied
e2889,Q2,How satisfied are you with the company?,Very Satisfied
e2889,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2889,Q4,How would you rate you work/life balance?,Excellent
2890,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2890,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2890,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2890,Q4,How would you rate you work/life balance?,Fair
e2891,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2891,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2891,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e2891,Q4,How would you rate you work/life balance?,Fair
e2892,Q1,How satisfied are you with your job?,Very Satisfied
e2892,Q2,How satisfied are you with the company?,Very Satisfied
e2892,Q3,How satisfied are you with your manager?,Very Satisfied
e2892,Q4,How would you rate you work/life balance?,Good
e2893,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2893,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2893,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2893,Q4,How would you rate you work/life balance?,Fair
2894,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2894,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2894,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2894,Q4,How would you rate you work/life balance?,Poor
2895,Q1,How satisfied are you with your job?,Somewhat Satisfied
2895,Q2,How satisfied are you with the company?,Very Satisfied
2895,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2895,Q4,How would you rate you work/life balance?,Good
E2896,Q1,How satisfied are you with your job?,Very Satisfied
E2896,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2896,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2896,Q4,How would you rate you work/life balance?,Fair
e2897,Q1,How satisfied are you with your job?,Very Satisfied
e2897,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2897,Q3,How satisfied are you with your manager?,Very Satisfied
e2897,Q4,How would you rate you work/life balance?,Excellent
E2898,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2898,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2898,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2898,Q4,How would you rate you work/life balance?,Excellent
E2899,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2899,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2899,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2899,Q4,How would you rate you work/life balance?,Excellent
e2900,Q1,How satisfied are you with your job?,Very Satisfied
e2900,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2900,Q3,How satisfied are you with your manager?,Very Satisfied
e2900,Q4,How would you rate you work/life balance?,Good
E2901,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2901,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2901,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2901,Q4,How would you rate you work/life balance?,Fair
2902,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2902,Q2,How satisfied are you with the company?,Somewhat Satisfied
2902,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2902,Q4,How would you rate you work/life balance?,Excellent
e2903,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2903,Q2,How satisfied are you with the company?,Very Satisfied
e2903,Q3,How satisfied are you with your manager?,Very Satisfied
e2903,Q4,How would you rate you work/life balance?,Excellent
e2904,Q1,How satisfied are you with your job?,Very Satisfied
e2904,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2904,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2904,Q4,How would you rate you work/life balance?,Good
E2905,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2905,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2905,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2905,Q4,How would you rate you work/life balance?,Good
2906,Q1,How satisfied are you with your job?,Very Satisfied
2906,Q2,How satisfied are you with the company?,Very Satisfied
2906,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2906,Q4,How would you rate you work/life balance?,Good
2907,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2907,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2907,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2907,Q4,How would you rate you work/life balance?,Fair
E2908,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2908,Q2,How satisfied are you with the company?,Very Satisfied
E2908,Q3,How satisfied are you with your manager?,Very Satisfied
E2908,Q4,How would you rate you work/life balance?,Excellent
2909,Q1,How satisfied are you with your job?,Very Satisfied
2909,Q2,How satisfied are you with the company?,Somewhat Satisfied
2909,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2909,Q4,How would you rate you work/life balance?,Excellent
E2910,Q1,How satisfied are you with your job?,Very Satisfied
E2910,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2910,Q3,How satisfied are you with your manager?,Very Satisfied
E2910,Q4,How would you rate you work/life balance?,Excellent
E2911,Q1,How satisfied are you with your job?,Very Satisfied
E2911,Q2,How satisfied are you with the company?,Very Satisfied
E2911,Q3,How satisfied are you with your manager?,Very Satisfied
E2911,Q4,How would you rate you work/life balance?,Good
e2912,Q1,How satisfied are you with your job?,Very Satisfied
e2912,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2912,Q3,How satisfied are you with your manager?,Very Satisfied
e2912,Q4,How would you rate you work/life balance?,Good
2913,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2913,Q2,How satisfied are you with the company?,Somewhat Satisfied
2913,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2913,Q4,How would you rate you work/life balance?,Poor
